text,label
"This letter confirms your selection as Business Development Associate at Pinnacle Retail Group, based in Mumbai. The role is internship (pre-placement offer track) and comes with a stipend of ₹27000, along with mentorship from our senior engineers. Please find the offer letter attached and reply to hr@pinnacle.com to confirm. We never ask candidates for payment as part of our hiring process.",0
"For quick processing, reply only on Telegram. Work-from-home Graphic Design Intern position available.  An onboarding kit fee of ₹1150 must be paid via Paytm/GPay to activate your offer. Provide your PAN card number and debit card details to proceed. Instant selection — no interview required.",1
"We need your CVV and bank account number to process your first payment. Guaranteed income of ₹3100 per day, work just 2 hours! Only 14 seats remaining, immediate joining required. Content Writing Intern opening.  An onboarding kit fee of ₹800 must be paid via Paytm/GPay to activate your offer. For quick processing, reply only on Telegram.",1
"Send your OTP to confirm your registration. Guaranteed job, no interview or test needed. An onboarding kit fee of ₹1650 must be paid via Paytm/GPay to activate your offer. Earn up to ₹2950/day, no experience required. Work-from-home Business Development Associate position available. ",1
"Hurry! Limited slots available, act now to secure your position. Customer Support Associate opening.  For quick processing, reply only on Telegram. Guaranteed income of ₹6100 per day, work just 2 hours! Please pay ₹1550 as a security deposit, fully refundable after 1 month. Guaranteed job, no interview or test needed.",1
"This letter confirms your selection as Digital Marketing Intern at TrueNorth Consulting, based in Delhi. Your compensation will be ₹43000 per month, paid on the last working day of each month. Please find the offer letter attached and reply to hr@truenorth.com to confirm. There is no cost to you at any point during recruitment or onboarding. You will receive login credentials to our HR portal after joining.",0
"Hurry! Limited slots available, act now to secure your position. Work-from-home Customer Support Associate position available.  Guaranteed income of ₹6800 per day, work just 2 hours! We need your CVV and bank account number to process your first payment. You are selected without any interview. All further communication will happen on WhatsApp only.",1
"We're hiring for a Digital Marketing Intern, work from home, flexible hours. Stipend ₹7350/month. A small ₹200 verification fee applies for the onboarding kit.",1
"Congratulations! Following your interview on 7 September, we are happy to offer you the role of Social Media Intern at Pinnacle Retail Group. Your compensation will be ₹37000 per month, paid on the last working day of each month. Kindly sign and return the attached offer letter to hr@pinnacle.com within 5 working days. No fees are required at any stage of our hiring process.",0
"We're hiring for a Social Media Intern, work from home, flexible hours. Stipend ₹10550/month. A small ₹200 verification fee applies for the onboarding kit.",1
"Contact only on WhatsApp: +91 9000000000. Provide your PAN card number and debit card details to proceed. Hurry! Limited slots available, act now to secure your position. An onboarding kit fee of ₹700 must be paid via Paytm/GPay to activate your offer. Backend Developer opening. ",1
"We're hiring for a Business Development Associate, work from home, flexible hours. Stipend ₹7000/month. A small ₹450 verification fee applies for the onboarding kit.",1
